review,label
'book appt phone via askmygp terrible book drs appt online application phone register askmygp direct fill form to bad need enough opening 36 hours old people need meant understand people understand wonder it e busy no people would rather go direct fill forms wait someone call back when needs sorted need urgently work',1
call centre got see gp said hello stranger said thing thinking said openly place turning glorified call centre,1
music phone good phone lines busy music plays wait drives crackers see doctor non urgent issues entail long wait,2
good good overalll,2
'bad customer service waiting device signed form 3 nearly month tried booking mum blood test one week a ago review phone rang 3 four times hung in time long get busy phone bag',1
excellent care care provided excellent feel talk staff explanations care next steps good thing carpark big enough patients,2
always kind helpful staff efficient help readily,2
'also used text askmygp ok work hit help miss call askmygp sometimes working only get text message call day 48hrs times closed hour gripe say 24 hours',0
welcoming really understand needs truly professional people practice know would without surgery,2
making appointment phoned routine blood test appointment morning approx 11 30am 21st queue 12 noon 19th indication approx long waiting many receptionists taking calls system online allow digital bookings blood tests,0
'baby failed immunizations stop baby refused immunization 18 minute late think up fair enough is considering in fact anything happen it unexpectedly from baby',1
good may lucky happy service run time mind nowhere go,2
best gp service used impressed receptionists doctors pharmacy fabulous friendly new patient highly impressed,2
'impossible get appointment tried tried like luck have waited time waited wait phone always appointments left',1
sympathetic doctors sympathetic doctors nurses difficult get appointment named doctor know seeing called means turn date medical history,2
lots changes since coming surgery changed lot 25 years coming know gp since previous one left getting receptionists difficult find quite rude appointments always run late sure happened quite stressful,1
'poor reception staff missing clinicians or fine reception staff officials good',1
'use unable change get unable get phone calls hard get the appointment day really need work get sorted wait long time called see doctor answered econsult doctor explained see difference makes',1
dreadful extremely bad service partner damaged shoulder telephone appointment face face appointment booked cancelled practice made following week partner called confirm told would another telephone appointment meanwhile left extreme pain due incompetency going go practice advice ant take e undrestand covid putting strain nhs frontline worker disgusted allowed go pain westoft,0
good lliaison doctors ask see specific doctor really nice good lliaison doctors hospital good calling back discuss problems,2
'poor hard tips get appointments getting an appointment really difficult the tend go surgery get up one really easier',1
always problem appointment poor customer service booking system well organized staff need customer service training need listen patients needs,0
great weekly blood tests able chemo later week problems getting appointments need phone consultation paramedic went well given antibiotics chest infection come surgery,2
'referrals check done well referrals consultants get even emergencies urgent done quickly not making appt difficult lot easier to visit call surgery book see clinic doctor phlebotomist appt need 3 week wait month see nurse in appt',0
long wait appointment waiting appointment see gp take 3 4 weeks,0
'got over nowhere internet told in use internet has two missed phone calls waiting queue lines getting nowhere in use internet got nowhere and still friend she ended ringing behalf frustrated see nurse end ringing took long time sort by frustrating',1
'poor could find another sleep bribe after get appointment it might help clues',1
'medication wrong nurse one see nurse twice times see gp start couple weeks later told stop taking prescribed lost to confidence feel insistent to see gp start occasion of prescribed statins felt patient actually hold pushed onto 2 weeks later gp said that need would make little difference injury due medication looks blood pressure',0
gps care generic get okay experience last experience one gps bothered pick phone 5 mins stated depressed good way suicidal whilst second trimester pregnancy gp sent email telling get fresh air spend time friends even knowing situation wonder mental health prime,0
'nightmare rang appointment 3 weeks painful burning hands several calls taken back advised pharmacist gave moisturiser also said ring 111 calls 111 medications advised check antihistamine symptoms to call gp weekend many phone calls about changed antihistamine something made stronger keep using cream different diagnosis calls like arthritis experience dry skin neurological pain allergy blood test',1
informed problem initially received letter blue informing condition aware spoke staff explain must mistake condition heard nothing months later received another letter saying needed checked called told condition needed come blood test years told surely follow tests delayed visiting surgery find happening condition apparently generally get appointments bad,0
problems making appointments main problem making appointments made one morning two weeks away normally ring appointments today please ring back tomorrow keeps happening husband ill get hold doctor appointment system needs looking husband regular blood tests surgery anyone 40 mile round trip hospital expensive,1
'then get hold to anyone being told to register ask gp registration link log ask gp app ask either',1
'lovely the friendly nurse see really lovely really friendly patient busy with surgery wait sometimes',0
tannoy system clear enough tannoy speaker system clear enough could especially hearing impairment always position see screen good surgery otherwise,2
praise enough praise practice enough use mildenhall branch depending get seen conveniently prefer easy park staff mildenhall good find nice friendly place people smile,2
'poor communication wait an hour speak care navigator to told client get appointment online via appointment askgp icon',1
'permission requested from phone call registered nurse requested online consent form appointment without help hrt gone 4 weeks phone call received call register mobile said phoned not three times nothing end phoned no back complain she said would ring nothing phoned cannot offer face face appointment ring however teach unable help desperate help talk someone',1
'please give info staff skills who cannot remember last jail time saw gp only waiting see nurse practitioner benefits found and skill set nurse practitioner surprised surgery surgeon share in help patients needed understand',0
'inability hospital get doctor appointment not tried get routine at 6 monthly appointment gp 8 week wait to husband undergoing ongoing treatment get appointment without taking day from work weekend appointments available at 6 week wait doctor see appointment times days time impossible achieve working people direct appointment practitioner reduce waiting times doubles need time work referred gp',1
'appointment reading absolute nightmare get called appointment book eight weeks go ahead see doctor receptionist makes girls feel uncomfortable ask however many questions made feel uncomfortable trying people get appointment',1
'multiple econsults are submitted 3 econsults multiple issues none responded including one heart health issue trying issue discuss issues from around pulse 190 week end saw nurse arranged appointment morning appointment high profile pulse surgery called ambulance seems like their really struggling moment staff polite friendly seem time need hospital letter medication change added with file able new medication brought with copy file added get medication',0
'easy practice refuse required treatment difficult finding rosedale surgery help stand offish an impersonal or regarded body number person no need of treatment correct medications trying ring 6 foot got',1
friendly staff friendly try help best pretty good get appointments system works well use online system medications ready need medical staff friendly explain things well,2
'practice call longer list offers more routine appointments gp appointments refer telephoned and practice call arrange routine follow appointment gp discuss meetings complex issues receptionist told practice talk give routine appointments nurse dressing changes similar issues talk give appointment gp',1
'application get phone call wait hour get helpful try push online the portal hopeless 90 six year an old lady',1
'usually see doctor choice used like see nursing doctor choice often see nurse have emergency care practitioner role instead',1
'when left crying asked exempt mask visited alexandra road before surgery today pick prescription whilst tried make face face appointment doctor rather phonecall already tried nurse called earlier today reluctantly prescribed meds nurse hence picking nurse going leave whole weekend doctor calls needed first place young intelligent female needs support feel well needs met 1 month 20 years worth antidepressants need relief anxiety lorazepam nurse reluctantly nurse agreed 7 days worth doctor speaks something could dealt dr called originally requested explained receptionist exempt wearing mask continued ask tearful checked gov website clearly states one continuously ask exempt person rescinded tears even chemist lady asked okay clearly even dealing personal affairs need appointment left practice feeling extremely upset called practice explained happened even worse told government staff building rules please pass intelligence check latest guidance gov blankets guys way round corrected advised government overrule business etc require wear mask refuse see someone exempt from black white need doctor add medical records unfortunately government ones make rules respect follow best no practice however need accommodate exempt anything place putting us to wayside mental health get worse treatment worried happen others well asked place not exempt could answer question basically refusing help someone struggling mental wellbeing clearly situation needs avoided next visit utterly speechless disgraced',1
'rude receptionist receptionist needs much better customer customer service training she hear wearing different headset she expects patients shout private business loud when rather taking headset or deal for people',1
'some receptionists take only patients from views receptionists take patients only views seriously',0
pleased nhs services since moving nine years ago husband pleased nhs services hospitals dentists doctors clinics,2
poor hard getting appointments getting appointments particular difficulty able get advanced appointment difficult ring day hope get appointment call waiting system phone improvement asked seen doctor able book appointment frustratin,0
excellent care last 20 years received excellent care needed cancer scare 9 years ago referred immediately far good,2
'access difficult approach difficult make baby appointment get surgery phone get baby emergency appointment what day might stay emergency',0
'get here consistency trouble surgery many locums never get here see the person written twice three help conditions repeat often time you read history',1
'poor cannot make appointments advance got work help station seems nearly impossible get appt by gp',1
'unimpressed 2 phone consultations organising blood flow tests one pre covid one talked made assumptions instead people listening needed first what one had nearly hung issue unsure even resolved going privately want made feel worse something already quite possibly challenging especially history anxiety unimpressed doctor visit nurse encountered calls say reception staff dispensers always be super friendly helpful honestly reason gone anything thank ladies medication dispensed quickly say reception always has gone beyond help even crazy times',1
ignoring high blood pressure submitted blood pressure readings 7days following annual review bp high took almost 2 months get response saying bp meds adjusted done straight away long leaving dangerously high blood pressure,0
'more book surgery rather calling live locally tend walk through surgery book of appointments rather than trying get work phone difficult get doctor appointment though',0
debenham flu session nothing praise way flu immunisation exercise conducted debenham difficult circumstances would like congratulate surgery ds l staff commitment professionalism dedication day clinical task hand well done thank,2
'bit rushed come feel bit rushed surgery in find stop getting appointment too difficult get lost whole day recently care navigator sent pharmacy pharmacist which said a doctor had sent gp',0
'poor admin personnel issues moment get repeat and prescription difficult needed multiple office visits phone house calls become totally unnecessary',1
complaints cannot complain anything experience treated well wait long appointment,2
awful number 40 telephone que extremely difficult get appointment call number 40 line prepared wait 2 hours someone answers also waited hour cut someone finally picked call,0
like able talk dr phone able get doctor call good necessary appointments al time generally service works well visit often good,1
pleased care appointment system blood test every 6 weeks 20 years always get forms reception last time reception said needed authorisation first time 20 years doctor fantastic though emergency appointment good 3 4 weeks named doctor talk phone earlier need,2
face face appointment available asked face face appointment gp discuss hospital test results problem getting appointment see practice nurse monitors blood pressure getting health centre appointments easy due lack buses understand control surgery though would great addition minor injury service centre,2
flu clinic easy arrange arranged appointment easy arrange efficient surgery thank,2
unbelievably poor service live 3 hours away surgery trying arrange tests elderly mother proved something practice incapable suspect interested arranging despite waiting weeks call indeed email today sarcastically advised arrange mental assessment blood tests absolutely disgusting service,0
day referral service ideal ever need contact bridge road make appointment online finding complete form 8 morning get message stating full today one occasion got message 8 feel day gp appointment system convenient gp rather patients difficult get appointment surgery online messaging service says full try call hold 30 minutes frustrating eventually get appointment usually telephone time given appointment ideal people working may need place speak privately consultation also consultant wrote gp ask prescribe medication responded read letter nhs app clearly stated instructions ignored never prescribed,0
get appointment premises could attention find staff particularly welcoming waiting quite unacceptable beyond 15 20 minutes,2
'loosing registration form new england resident when resident admitted cleves took place care home august 2018 registered surgery left appropriate register paperwork days or later contacting surgery informed us resident in registered paperwork lost reception surgery hospital also frequently delivering promises many times gp comes into see me patients care back home say prescribe something done home later ask patient seen fro reason',1
getting surgery difficult getting surgery difficult day appointments difficult seem get appointments needed feel bit unclear process feel times passed different member staff rather dealt,1
happy works good get appointment needed telephone triage works well staff helpful friendly,2
happy happy surgery issues find accommodating appointment staff friendly try best wish car park bigger,2
'ace 3 white star 3 star',0
appointments available appointments available doctors phone back expected result changed practice,0
staff excellent staff excellent ipswich hospitals chemo lymphoma care attention 100 surgery hospital,2
staff friendly continuity care problematic reception staff friendly helpful would better continuity doctors rather seeing someone different time acceptable delays see whole picture explanation given would better give patients reassurance sometimes unclear tests done,2
booking problematic sometimes ring get much times really helpful need prompt full explanations times lots medical terminology advanced booking system would advantage,2
'totally disinterested after contacted at surgery two occasions in spoke nurse practioner felt totally fobbed after put up contact doctor third attempt in saw doctor help rushed hospital with operation',1
'getting see gp being difficult but unpleasant local barriers get put reception staff front desk phone slammed getting see er gp too difficult hotel receptionist giving medical specialists advice basic response complaints never really addressed seeing gp ok',1
running late always running late always difficult book appointment initially getting questioned lucky see someone free,2
good tried send email www cardinalmedicalpractice co uk web address work,0
'disinterested uncaring due pain surgery management incompetence inability get emergency prescription after hours service in 4 phonecalls lot and empty line promises still corrected to repeat in prescription',1
help appointments ground floor find consultation rooms upstairs challenge especially lift recorded message listen telephoning surgery think inappropriate needs changing,1
'but unhelpful gentleman dismissive better unhelpful clumsy dismissive',1
'triage at 3 people answer head phone often in abrupt feels touch word removed keeping people near arm length also phone consultations work made well issues people touch face face offered in patient contact requests',0
grateful availability really fault surgery availability appointments good generally works well,2
'appointments be easier can get to surgery find you easier get appointments east bergholt surgery',0
listened think top thing listened things explained properly,2
staff good always good normally problems getting appointments noticed much difference calling lately staff good ask need appointment get one given choice different doctors see today work well usually theyre pretty good,2
excellent sometimes feel annoyance talking reception way things asked issue rather asked really like seen needed especially children,2
'at great service doctors work sporadically get first experience surgery causes health problems keeping top patients medical practice issues add fact speaking someone surgery made available short 36 hours day surgery wrong mistake right hurt feels like bad surgery work patients',0
'failed communication advocate parents father wants terminally ill child mother drive need doctor appointment call of behalf doctor get put in triage call always go ask surgery call travel home pick always call mum boy gets distressed communication breakdown',0
'lack show continuity doctor want needed see particular doctor 2 a week no wait ongoing issues see locum time timer go wrong history like continuity doctor which gives time listens refer necessary',0
listen experienced issues surgery suffering minor stroke hospital stated needed referral gp keeps issuing strong painkillers really work difficult see gp twice keep explaining situation,2
brilliant surgery brilliant surgery staff nice flu day great way bringing community together lots reasons thankful surgery,2
'medication wrong number times medication wrong number enough times order always arrive doctors spend their time constantly explaining things well in difficulties needed baby catheter person changing rang nurse told needed speak doctor delayed things husband needs assistance give medication rather finding problem feels like hospital always looking easy way get appointment getting brief house visits husband get surgery problem care lacking one person doctor never house calls ever refer need reception staff however okay',1
feel fortunate see someone aware pressures services feel fortunate surgery sees day absolutely necessary,2
'rude call reception staff members terrified ring make appointment might well get him two words usually head shot not snapped for appreciate busy job need need remember intimidating phone perhaps staff training needed',1
good quick communication good quick service good communication listen well recently holiday inoculations handled well accommodating even given permission scan documents send surgery return eye condition gave excellent referral needed found gp appointment running time nurse appointments little schedule,2
doctors good think doctors good difficult get phone sometimes 45 mins wait hour get called doctors room long feel doctors seem stressed surgery busy,2
'to follow procedure servo following menta previously poor timescales recommend consultant referral practice prior covid time communication practice ceased after medicating follow action information supplied with procedure led misdiagnosis to practice follow stage',1
great surgery staff great system place works well quickly appointment tomorrow talking reception pleased everything easy get seen needed,2
'see female woman doctor today car service park bit missing small size surgery that cannot handle see female doctor today big bit upset people would like see second best female gp still like full walk aspect part surgery really big positive',0
'drs nurses friendly wait phone time awful doctors nurses or lovely nurses nearly become impossible ever get phone appointment sometimes wait 1 month see doctor nurse plus book appointment get from message with doctor telephone give example poor telephone waiting times phone wait every 51 minutes phone speak someone painful experience',1
staff interested patients pharmacy dispensary staff interested welfare patients refuse issue medication day need get pharmacy even told pharmacy 45 minute delay waiting see doctor still able get medication surgery lost new prescription doctor wrote staff replaced asap,0
poor advice son needs see physio saw doctor said could self refer tried told 16 doctor would need refer delayed things another appointment needed generally doctors quite good due specific condition felt important continuity care see doctor time,1
'with varied service things varied depending of seen find poorly best excellent leading poorly good try prevent accidentally getting drunk poorly alas we get perfect nothing state',0
'patients poor patient service receiving number comments high complaints of service offered only surgery due not number lack gp meeting number patients 14000 long delays getting appointments staff helpful process due pressure work would add surgery needs gp federation members offering 15 hours surgery covering areas',1
'appointments sometimes feel short you would like time appointments doctors nurses time events listen you know you seeing individual good movies others seem sad watching clock',0
brilliant surgery brilliant also brilliant late husband clinicians reception staff brilliant staff really caring got massive support husband died seen 9 time 10 day,2
short staffing affecting patients started accessing surgery couple years ago moved way everything excellent major concerns short staffed affecting patients needed urgent blood test last month told wait 4 weeks go ipswich hospital today appointment made advance something quite basic nearest site alderton travel orford goes needing overall society greener travel bode well future,1
could work communication surgery needs communicate patients better mixed messages spend money expansion yet surgery still overrun spending money made difference carpark full people hear waiting long instead 1 car get 4 due lateness appointments,2
otherwise pretty good patient 40 years usually seen late apology given otherwise service pretty good new site took live problem getting transfer practice,1
generally good getting appointment urgent 3 weeks generally surgery good car park small locum doctors would prefer regular doctors could sign operate water flow,2
'and poor long wait see gp find for left list doctor see waited until 13 45 til nearly 14 16 00 decided go find carer charge asked doctor working late told finished gone told patient said good would b aright stop nastier tablet would not need see that things like wished discuss and wait next tuesday',1
generally awful meaning change surgery years still tend use walk centre colchester need see someone generally day appointments one particular gp find rude nurses reception ok,0
consistent messages husband far unwell get surgery chronic long term condition respiratory related home visit offered said could made appointment later day hope would feel bit better however 15 minutes appointment still unwell move far called 111 organised gp see within 2 hours excellent sure gp grove feel doctor call 111 service called upon possibly shared local surgeries speculating know case reception team able add list inconsistent far working together,1
'validate need seen found at barrier get see doctor days husband heart attack year ago feel vulnerable insecure fear good the care available quickly husband needed husband sent here papworth hospital needed emergency feel things could have picked on quicker but wait date long beforehand return feel validate need seen face for face',1
negative experiences negative experiences trouble getting appointments treatment received much better previous surgery,2
responsive ask gp really work well responded quickly like able send message back ask follow questions get clarification means come surgery everything doctors responsive staff overall good never issues practice,2
good surgery like site wait service surgery offers get seen day never issues staff attitude good surgery,2
'fair problem getting gp needs attend home family visit calling surgery elderly husband lady stayed rural as community gp never came early evening use key to safe turned back told must go neighbours let much common sense shown she came get back back next day',0
'a poor feeling really is really unwell... best 3 weeks ridiculous',1
difficult past past found difficult get seen asked go pharmacy first today spoke gp invited appointment happy discussion pleased seen always good get children seen last visit given appointment arrived told record appointment staff squeezed great found depend see treated one doctor dissmissive try avoid possible,2
phone line issue unable use askmygp walked deben road today need appointment unable explained hws staff calls go chesterfield drive use askmygp form appreciate however ring phone ends hung explained system digital sometimes gliches member staff would hang try ring later afternoon explained hope works cannot go online,1
signage silly place visit surgery sit facing doors signage behind round corner little bit silly considering new would thought would got right,1
difficult get appointments finding difficult get appointments first appointment available today 11am got 8 15 onder system overall works pre booked ones gp seeing first thing cdo explained doctors call back people manage patient appointments day may percentage appointments allocated pre booked patient enquire practice details concerned allocation works,2
telephone consultations work well appointments blood tests problem arrange telephone consultations good work well address issues staff always lovely pleasant feel could anything better really like prescriptions delivered makes much easier,2
'person request get on see about person continuity unwell months earlier seen by person twice nurse ring call stopped of medication hours worked 2 days days later rang 111 night unwell recommended go back medication phased withdrawal change one alternative happened ok felt the gp would made call start',0
v poor get appointment never get phone 1 5 hours phone could get appointment available website,0
appointment system great today got 15 minutes telephone got appointment however call say needed make appointment today gp called day got message told call back day asked see gp ask day appointment,2
great service always able get appointments needed booking regular blood tests,2
staff helpful lot better relaxed bit phoned appointment reception staff good triage call back gp quite quick good like see named gp possible helps continuity knows history today prebooked appointment nurse feel getting back normal bit face face appointments also coming surgery without let staff,2
excellent staff make feel tolerated rather welcomed almost aggressive disturbing reading attitude getting apt ok long mind dr see,2
'long waiting waits phone calls get small child seen always good always great seen quickly prescriptions online much more easier waiting phones busy wait get staff know always very helpful could any confidentiality issue from reception area hear everything they discussed',0
'whatever speaking staff is awful the receptionists the unsympathetic thumbs unhelpful',1
good system impressed new telephone appointment system always get appointment day spoken someone,2
'answering telephone called 8 30 couple weeks ago 17th queue answered within 10 minutes today is rang 2pm 6 ish 2nd arrival queue 6 mins 1st queue answer 3 mins find frustrating call non urgent asking request flu clinic dates left later day would it good could have book flu slot online use e consult question time form wait long use ask flu jab also use patient access link surgeries website book doctor gp appointment though cannot book flu jab',0
'feel get need seen able get her appointments clinicians like doctors saw nurse have given antibiotics who helped back she see different clinician continuity we feel need see doctor care issue',0
'really difficult get appointment trying on get appointment quite difficult getting very consistency gp fairly easy please feel well misdiagnosed',0
'sometimes get physically physical appointment spend long time phones waiting get physical cannot easily go get physical permanent appointment',0
'every month four years problem getting medic least 4 years time every month stoma supplies prescribed requested despite many repeated clear instructions stoma nurse even started calling confirm appointment still reduced items required requested explanation could assume cost saving exercise idea about stoma products understand every stoma patient different sizes different needs never got see regular gp making too difficult get right care complex specialised medical conditions resulting given incorrect information prescriptions suited needs follow ups blood test unremarkable leaving problem go eventually or live problem frustrating trying get gp understands 4 years finally broke deal constant mistakes lack understanding forced into change gp surgeries new surgery amazing made realise bad two rivers receptionists many make feel like inconvenience prescription team cannot get orders right every month understand needs stoma valley patient many gps read understand medical history enough treat safely also changed phone system longer know many queue hold 45 mins time plus get answer',1
online booking used online booking system often one early appointment available none 3 4 weeks presume early appointment result cancellation early appointment available book later cannot look see cancellation system set patient friendly,2
'clear appointment rang took ten ages of get came thinking seeing a gp of checked nurse practitioner fine prefer you know',0
may wait specific doctor surgery need get appointments need may wait see specific doctor travel one surgeries,2
'stop medication changed notification medication changed letting them know hospital adverse reaction alarm changed straight back',0
'better encounter last encounters one last encounter member reception hall staff positive attitude one staff member different one rude indifferent receptionist who prompted leaving feedback website previously although first time sort rudeness happened happening often to point really want go surgery run gauntlet reception staff get impression reception staff require good training engage public receptionist unable deal person straight away polite acknowledgement aware attend soon takes finally engaging person person friendly helpful approach makes difference for good positive experience surgery rather coming away feeling treated very rudely though matter nuisance without patients would need receptionist also made question past people job involves interacting public blatantly like retired staff nhs hospital medical secretary know importance kind caring approach patients years registered practice never made complaint left negative feedback seems standards bridge house road surgery decline moment would like to clear understand restrictions nhs work due covid 19 decline bridge road surgery started well 2020',1
'see doctor see doctor patient unless never available by staff rude by waiting time hours or test results never took weeks not available instead days',1
'when wasted time made telephone of appointment without his knowledge text remind cancelled appointments without informing',1
wonderful found blood tests quick easy arrange brilliant surgery appointments see gp problem either doctors nurses recpetion staff wonderful supportive,2
'inability also get doctor appointment tried get some routine 6 monthly doctor appointment gp 8 week wait husband undergoing treatment get appointment without taking day work weekend appointments available 6 week wait doctor appointment many times days impossible achieve not working with people appointment practitioner fees reduce waiting staff times gp doubles need time work groups referred gp',1
'change whether anything rang today 1 00 number 9 queue lines still open 1 00 though cleared quite quickly then got appointment checked appointment check system failed change anything practice service quite short walk against home transport network issues',0
'fears nightmare sore chest hands within 3 weeks time rang appointment advised pharmacist pharmacist gave moisturiser said ring no 111 gave precaution several rings 111 calls later told take longer antihistamines symptoms see gp weekend lots less calls gp but given stronger antihistamine nt hard would simple blood test thinking going e',1
helpful staff good surgery really wonderful polite helpful staff appointments available needed brilliant,2
'reception more helpful abrupt trying make a urgent appointment told nothing call tomorrow nothing would see look booking tomorrow we must call anyone back 8am',1
easy make appointments nice staff making appointments easy would change anything content service,2
disinterested uncaring due surgery incompetence get emergency prescription hours service 4 phonecalls lot empty promises still corrected repeat prescription,0
'slack 4 hour days receive phone telephone call put through footfall ridiculous complete disappearance lack care',1
good see gp good timing like speak see gp reasonable amount time quite happy idea care navigation,2
organised appointment system regular appointment happens automatically waiting,2
'awful mental health review mention aspects bad mental health please forwarned diagnosed severe depression anxiety 6 years moving bury st edmunds needed not find gp order antidepressants anti anxiety meds prescribed uk receptionists gruff people ever misfortune interact especially fragile state borderline mocking intensive questioning tell crying cut midsentence phone hung countless times even answer even get ask doctor dr informed suicidal ideation dehabilitating panic attacks mental health nurse patronising cold stop tried downplay incredibly dangerous symptoms little little scared worried receive urgency care needed point dread think could happened living kinder people anyone experience certain mental health issues either personally people love understand hard day day basis doctors understanding compassionate rather unkind difficult recommended stop referral mental ill health team chase referral 3 times nurse specifically placed details forms personal statements desk yet told rewrite everything month report later communication anyone surgery lost documents needed new ones or refer concerning amount spent time someone crisis point know mental health taken seriously gps alarming amount ignorance around mental health issues',1
horrendous upon calling appointment day due tonsillitis ring back next day 8 spend 20 minutes que spoken rudely shouted express frustration system told find another surgery refused given name told going complain,0
'lack communication on surgery changed beyond recognition could last about couple years able the see gp issue many health conditions linked together patient needs better independent communication us patients speculation the rife is going everyone goes website',0
'poor angel waiting long appointment at one who needs treatment',1
deserves kudos practice great job deserves kudos good work,2
'see someone different more easy see relationship doctor used always someone different like personal friend relationship some like used',0
'poor mum seen no e no doctor different area could thought potentially serious symptoms are told ensure you saw local area gp urgently doctor followed letter email patient mums surgery also emailed receptionist day three days for later her sister snd called surgery call four times times still mum even received phone call doctor disgusting',1
'askmygp an intuitive booking appt chesterfield drive surgery always great how feedback relates askmygp service check sent letter asking use askmygp see service book annual asthma review request treated though raising new medical hours complaint asked use irrelevant questions if service option key reference value message provided letter would be understand request book by appointment requested',0
'fair receptionists also ask many questions saw ex nurse ex practitioner last time patients feel information time given enough got gp like receptionist asks lots questions system receptionist gets appointment say be appropriate professional omplaint performance experience work day far reliant bus service find able make appointment next day really silly use system ringing day 8 think moving surgeries here admittedly still one local moved house',0
'good doctors help get appointment unless someone scream the phone better going down e see our doctor id ring 8am appointment gone 8 30am',0
receptionists poor ordered something partner repeat prescription done week go chase district nurse changed partners prescription took new item receptionists showed wrote details last 13 9 19 went today prescription record poor receptionists,0
unhelpful rude receptionist unfortunately reception staff let surgery harsh unhelpful response phone,1
excellent patient centre gp patient centred gp visit warm friendly discussed situation resident ensured understanding patient involvement visit appropriate time resident,2
never see person 3 years shoulder issues barely ever see person twice one ever anything inject steroid give pills eventually self referred physio say arthritis done blood tests x rays anything prove diagnosis like guessing actually interested affecting life one gp said seem depressed need tablets said fed want looked get right treatment diagnosis,1
easy get appointments getting appointments see doctor never problem see whenever need,2
like using online expected find reception staff often expect use online systems feel wrong expect especially considering age fact never used,1
'receptionists are extremely rude unwelcome interruption long story short gentleman front rang bell one came from door 5 45 minutes later pressed eventually came told that missed appointment the 4 month year old baby girl could wait half hour another brief appointment rude way went completely unnecessary',1
excellent sometimes see gp choice call help always get gp call back see nurse good practice difficult see gp choice,2
poor nearly impossible get appointment never see gp unhelpful receptionist telephone conversations overheard waiting room,0
ring back system keen ring back system today called waited telephone message goes told call could completed annoying called later received call back gp made appointment feel face face assessment much better seeing half battle diagnosing determining needs happy change,1
'bit like wait two week wait but get appointment feel more urgent',0
outstanding care excellent staff much much better previous practice gp impeccable excellent reception staff exceptional receive outstanding care,2
'car seat park needs bigger could try ring cannot always get a car park needs some bigger',0
excellent feel excellent practice,2
friendly staff friendly staff one occasion blood test sample lost hospital,2
'one doctor spoils heart whole surgery asked assistance most regards minor doctors told doctor people dying covid bridge time waited on 2 weeks appalling phone appointment like first port call and exhausted routes everyone else said gp needs doctor make referral to stuck inside limbo with zero faith gp',1
poor difficult get appointments took 3 1 2 weeks see specific doctor dismissed concerns long time ended serious health implications,0
rude reception staff using surgery years progressively reception staff become ruder ruder cold obstructive customer service must dealing people could potentially fatal illnesses,0
home visits practically housebound surgery home visit person sheltered housing,2
generally happy use phone ask gp got appointments ways including face face appointments needed generally happy good surgery please turn fans bitterly cold waiting area heating windows open fans,2
concerned doctor leaving concerned doctor leaving situation get worse surgery getting appointments already difficult get worse,0
good appointment system good appointment system works well majority surgery often run behind today 25 minutes,2
4 stars 4 stars,2
'like telling reception everything explaining which reception difficult see no need told everything feel pressure creates this barrier over appointments',0
'thing seem she want us get feeling want by everybody and go bergholt treated badly',1
'rural issues getting any gp appointment wrentham part time surgery group village council live ill day open travel venue kessingland wangford parkway drive bus only service regular call appointment receptionist abrupt taking little time try work appointment no time offered works ok bus service consideration needs given for surgery needs patients live free rurals rely public mass transport',0
'often medication wrong with number times medication wrong number times order always should arrive doctors spend time explaining things well difficulties needed catheter changing rang before nurse told needed speak doctor no delayed things husband needs assistance give medication rather finding eye problem feels to like always trouble looking easy way get appointment getting house visits husband get surgery problem care lacking one day doctor never request house calls ever refer reception staff however okay',1
phones busy last two vitamin b12 delayed weeks difficult get appointment call either 8 2 work difficult may wait 40 minutes family member also difficulties different staff members differing opinions incredibly stressful,1
'long data wait long see doctor for private medical research examination wanted show results doctor limited ascribed practice wait three more weeks appointment',0
difficult found difficult get face face appointment seem keen diagnose phone resulted multiple calls practice improving continuity also means passed doctor doctor try something different diagnosis delayed recent experience good although care good see someone process flawed,0
diabetic nurse wonderful well cared conditions well managed staff see ever available happy everyone diabetic nurse wonderful lots information provided get blood tests inrs need results come online couple telephone consultations great,2
staff polite friendly find people work practice friendly best help however often problems continuity treatment plans breakdown communication staff said endeavour resolve issues speak sure things get better merger complete,1
registered easily moved area became newly registered practice process simple effective well supported admin staff reason used practice far covid booster jab went well administered professionally,2
pop surgery book difficult get phone longer pop surgery book appointment appointments run really behind appointment rush strict one issue per appointment rule,0
